,tconst,primary_title,original_title,start_year,runtime_minutes,genres,country,budget,ww_gross,ww_currency,domestic_gross_x,domestic_currency,int_gross,int_currency,release_date_x,mpaa_rating,tmdb_id
149,tt0997152,The Experiment,The Experiment,2010,96.0,"Drama,Thriller",US,"{'amount': 21800000.0, 'currency': 'USD'}",716580.0,USD,,,716580.0,USD,2010-09-21,R,43549.0
150,tt1001526,Megamind,Megamind,2010,95.0,"Action,Animation,Comedy",US,"{'amount': 130000000, 'currency': 'USD'}",321885765.0,USD,148415853.0,USD,173469912.0,USD,2010-11-05,PG,
151,tt1002965,Call of Life,Call of Life,2010,60.0,Documentary,US,,,,,,,,2010,,289892.0
152,tt1006907,Last Breath,Last Breath,2010,91.0,Horror,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2012-04-12,Not Rated,63705.0
153,tt1008015,Opal,Opal,2010,79.0,Drama,US,,,,,,,,2010-10-09,,
154,tt1008046,The Steamroom,The Steamroom,2010,91.0,"Comedy,Drama",US,"{'amount': 2300000.0, 'currency': 'USD'}",,,,,,,2010,,
155,tt1010270,Love Sick Diaries,Love Sick Diaries,2010,,Drama,US,"{'amount': 58000.0, 'currency': 'USD'}",,,,,,,2012-09-25,,
156,tt1013743,Knight and Day,Knight and Day,2010,109.0,"Action,Adventure,Comedy",US,"{'amount': 117000000, 'currency': 'USD'}",261989769.0,USD,76423035.0,USD,185566734.0,USD,2010-06-23,PG-13,
157,tt1013860,Dylan Dog: Dead of Night,Dylan Dog: Dead of Night,2010,107.0,"Action,Comedy,Crime",US,"{'amount': 20000000.0, 'currency': 'USD'}",5782515.0,USD,1186538.0,USD,4595977.0,USD,2011-04-29,PG-13,
158,tt1014759,Alice in Wonderland,Alice in Wonderland,2010,108.0,"Adventure,Family,Fantasy",US,"{'amount': 200000000, 'currency': 'USD'}",1025468216.0,USD,334191110.0,USD,691277106.0,USD,2010-03-05,PG,
159,tt1014799,Holy Wars,Holy Wars,2010,84.0,Documentary,US,,,,,,,,2010,,156937.0
160,tt1016090,The Cursed,The Cursed,2010,88.0,"Horror,Romance,Thriller",US,"{'amount': 1750000.0, 'currency': 'USD'}",,,,,,,2010-02-06,,34104.0
161,tt1016226,Prime of Your Life,Prime of Your Life,2010,93.0,"Comedy,Drama,Romance",US,,,,,,,,2010,Not Rated,73471.0
162,tt1017451,The Runaways,The Runaways,2010,106.0,"Biography,Drama,Music",US,"{'amount': 10000000, 'currency': 'USD'}",4681651.0,USD,3573673.0,USD,1107978.0,USD,2010-01-24,R,
163,tt1017464,The Tortured,The Tortured,2010,79.0,"Horror,Thriller",US,"{'amount': 8500000.0, 'currency': 'USD'}",319421.0,USD,,,319421.0,USD,2012-05-11,R,47518.0
164,tt1019442,Jeffie Was Here,Jeffie Was Here,2010,110.0,"Adventure,Comedy",US,"{'amount': 35000000.0, 'currency': 'USD'}",,,,,,,2010,Not Rated,273715.0
165,tt1020011,Deal,Deal,2010,101.0,"Action,Drama",US,"{'amount': 2000000.0, 'currency': 'USD'}",,,,,,,2010,,
166,tt1020904,Takedowns and Falls,Takedowns and Falls,2010,127.0,"Documentary,Sport",US,,,,,,,,2010-01,Not Rated,118383.0
167,tt1022884,Rising Star,Rising Star,2010,98.0,Drama,US,"{'amount': 4500000.0, 'currency': 'USD'}",,,,,,,2010,,
168,tt1023114,The Way Back,The Way Back,2010,133.0,"Adventure,Drama,History",US,"{'amount': 30000000, 'currency': 'USD'}",24172201.0,USD,2701859.0,USD,21470342.0,USD,2011-01-21,PG-13,
169,tt1023339,Kingshighway,Kingshighway,2010,,Crime,US,"{'amount': 3000000.0, 'currency': 'USD'}",,,,,,,2010,R,725147.0
170,tt1027022,Dead Americans,Dead Americans,2010,,Sci-Fi,US,,,,,,,,2010,,
171,tt1027683,Kill Speed,Kill Speed,2010,113.0,"Action,Crime,Thriller",US,,,,,,,,2012-06-12,R,47467.0
172,tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010,133.0,Drama,US,"{'amount': 70000000, 'currency': 'USD'}",134748021.0,USD,52474616.0,USD,82273405.0,USD,2010-09-24,PG-13,
173,tt1028576,Secretariat,Secretariat,2010,123.0,"Biography,Drama,Family",US,"{'amount': 35000000, 'currency': 'USD'}",60321861.0,USD,59713955.0,USD,607906.0,USD,2010-10-08,PG,
174,tt1037124,The Photon Effect,The Photon Effect,2010,102.0,Sci-Fi,US,,,,,,,,2010-06-11,Not Rated,386509.0
175,tt1037178,Women's Studies,Women's Studies,2010,96.0,Horror,US,,,,,,,,2010-06-15,Not Rated,29900.0
176,tt1037705,The Book of Eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",US,"{'amount': 80000000, 'currency': 'USD'}",157107755.0,USD,94835059.0,USD,62272696.0,USD,2010-01-15,R,
177,tt1038686,Legion,Legion,2010,100.0,"Action,Fantasy,Horror",US,"{'amount': 26000000, 'currency': 'USD'}",67918658.0,USD,40168080.0,USD,27750578.0,USD,2010-01-22,R,
178,tt1038919,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",US,"{'amount': 40000000, 'currency': 'USD'}",136333522.0,USD,67061228.0,USD,69272294.0,USD,2010-03-19,PG-13,
179,tt1041778,Let the Game Begin,Let the Game Begin,2010,110.0,"Comedy,Drama,Mystery",US,"{'amount': 3500000.0, 'currency': 'USD'}",,,,,,,2010-01-17,,37160.0
180,tt1043757,Not Another B Movie,Not Another B Movie,2010,87.0,Comedy,US,"{'amount': 500000.0, 'currency': 'USD'}",,,,,,,2015,Not Rated,282034.0
181,tt1046174,Ghost Hoax,Ghost Hoax,2010,108.0,"Horror,Mystery,Thriller",US,,,,,,,,2010,,328551.0
182,tt1047439,Aaj Kal,Aaj Kal,2010,90.0,"Comedy,Romance",US,"{'amount': 65000.0, 'currency': 'USD'}",,,,,,,2010-02-14,,
183,tt1047449,Camp Hell,Camp Hell,2010,99.0,"Drama,Horror",US,"{'amount': 3000000.0, 'currency': 'USD'}",,,,,,,2010-08-13,R,45778.0
184,tt1047850,Beyond the Barbed Wire: An Artist View of the Holocaust,Beyond the Barbed Wire: An Artist View of the Holocaust,2010,68.0,"Documentary,War",US,"{'amount': 10000.0, 'currency': 'USD'}",,,,,,,2010-05-01,Unrated,
185,tt1049402,Howl,Howl,2010,84.0,"Biography,Drama,Romance",US,5000000.0,1614810.0,USD,617334.0,USD,997476.0,USD,2010-01-21,R,38568.0
186,tt1049412,The Singularity Is Near,The Singularity Is Near,2010,79.0,"Documentary,Drama,Sci-Fi",US,"{'amount': 5000000.0, 'currency': 'USD'}",,,,,,,2010-08-26,,135303.0
187,tt1051253,The Portal,The Portal,2010,86.0,Horror,US,"{'amount': 3500000.0, 'currency': 'USD'}",,,,,,,2010,,12216.0
188,tt1051715,Lost Everything,Lost Everything,2010,97.0,Drama,US,,,,,,,,2013-11,Not Rated,293337.0
189,tt1053424,Repo Men,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",US,"{'amount': 32000000, 'currency': 'USD'}",18409891.0,USD,13794835.0,USD,4615056.0,USD,2010-03-19,R,
190,tt1053902,One Lucky Elephant,One Lucky Elephant,2010,84.0,Documentary,US,,,,,,,,2011-06-08,Not Rated,81579.0
191,tt1054631,House Broken,House Broken,2010,84.0,Comedy,US,,,,,,,,2010-03-30,R,28210.0
192,tt1055292,Life as We Know It,Life as We Know It,2010,114.0,"Comedy,Drama,Romance",US,"{'amount': 38000000, 'currency': 'USD'}",105734416.0,USD,53374681.0,USD,52359735.0,USD,2010-10-08,PG-13,
193,tt1055363,The Dead Matter,The Dead Matter,2010,90.0,"Fantasy,Horror",US,"{'amount': 2000000.0, 'currency': 'USD'}",,,,,,,2010-07-30,TV-MA,27807.0
194,tt1058519,Down and Distance,Down and Distance,2010,,"Family,Sport",US,,,,,,,,2010,,
195,tt1059790,Four Stories of St. Julian,Four Stories of St. Julian,2010,85.0,"Crime,Thriller",US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2010-08-24,Not Rated,44222.0
196,tt1063111,Small Town Saturday Night,Small Town Saturday Night,2010,94.0,Drama,US,,,,,,,,2010-06-01,R,39477.0
197,tt1063327,Bare Knuckles,Bare Knuckles,2010,90.0,"Action,Drama",US,"{'amount': 600000.0, 'currency': 'USD'}",,,,,,,2010,PG-13,38746.0
198,tt1064947,The Evolution of Dad,The Evolution of Dad,2010,94.0,Documentary,US,,,,,,,,2010-01-01,,167387.0
199,tt1067090,The Vampires of Zanzibar,The Vampires of Zanzibar,2010,106.0,"Comedy,Horror,Musical",US,,,,,,,,2010-01,,855459.0
200,tt1067107,For Christ's Sake,For Christ's Sake,2010,,Comedy,US,,,,,,,,2011-12-06,NR,172655.0
201,tt1070781,Good Intentions,Good Intentions,2010,84.0,Comedy,US,"{'amount': 10000000.0, 'currency': 'USD'}",$0,,$0,,,,2010-03-09,PG-13,34417.0
202,tt1071783,The Dead Sleep,The Dead Sleep,2010,94.0,"Drama,Thriller",US,,,,,,,,2010-02-02,Not Rated,132281.0
203,tt1071872,Blood River,Blood River,2010,93.0,Horror,US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2007-10-11,,
204,tt1071877,Jelly,Jelly,2010,104.0,"Comedy,Romance",US,"{'amount': 1500000.0, 'currency': 'USD'}",,,,,,,2010,,93251.0
205,tt1071927,From the Midst of Pain,From the Midst of Pain,2010,,"Documentary,Drama",US,,,,,,,,2010-10-08,,
206,tt1072759,Subway Busker,Subway Busker,2010,101.0,"Documentary,Music",US,,,,,,,,2010-03,,
207,tt1073246,See You in September,See You in September,2010,91.0,"Comedy,Romance",US,"{'amount': 10000000.0, 'currency': 'USD'}",,,,,,,2010-04,NR,50198.0
208,tt1073519,Troubadours,Troubadours,2010,,Drama,US,,,,,,,,2010,,
209,tt1075747,Jonah Hex,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",US,"{'amount': 47000000, 'currency': 'USD'}",10903312.0,USD,10547117.0,USD,356195.0,USD,2010-06-18,PG-13,
210,tt1078583,Krews,Krews,2010,105.0,"Action,Crime,Drama",US,"{'amount': 900000.0, 'currency': 'USD'}",,,,,,,2010-03,TV-MA,63949.0
211,tt1078591,Psychosomatika,Psychosomatika,2010,,"Comedy,Drama,Mystery",US,"{'amount': 215000.0, 'currency': 'USD'}",,,,,,,2011-12-09,,
212,tt1078597,Elimination,Elimination,2010,87.0,"Action,Horror,Thriller",US,,,,,,,,2011-10,NR,65327.0
213,tt1078890,Frances: A Mother Divine,Frances: A Mother Divine,2010,,Documentary,US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010,,
214,tt1078897,Hysteria,Hysteria,2010,,"Horror,Thriller",US,,,,1800000.0,,7700000,,2010,,869046.0
215,tt1079964,Happiness Runs,Happiness Runs,2010,88.0,Drama,US,"{'amount': 1200000.0, 'currency': 'USD'}",7199.0,USD,7199.0,USD,,,2010-05-01,Not Rated,42478.0
216,tt1079974,10 Years Later,10 Years Later,2010,98.0,"Comedy,Drama",US,,,,,,,,2010-03-26,Not Rated,180041.0
217,tt1080018,Jens Jensen: Harmonious World,Jens Jensen: Harmonious World,2010,,Documentary,US,,,,,,,,2010-09-23,,
218,tt1082577,Deadly Impact,Deadly Impact,2010,96.0,"Action,Crime,Thriller",US,"{'amount': 6000000.0, 'currency': 'USD'}",,,,,,,2010-04-20,R,36147.0
219,tt1083444,Missing Audrey,Missing Audrey,2010,,Thriller,US,,,,,,,,2010-06-08,,
220,tt1085448,Lights Out,Lights Out,2010,,Drama,US,"{'amount': 100000.0, 'currency': 'USD'}","$148,806,510",,"$67,268,835",,81600000,,2015-06-10,,
221,tt1087459,The Last Musketeer,The Last Musketeer,2010,,Drama,US,"{'amount': 150000.0, 'currency': 'USD'}",,,,,,,2010-06-24,,
222,tt1087524,Once Fallen,Once Fallen,2010,93.0,Crime,US,,,,,,,,2010-04-24,R,44862.0
223,tt1090307,Calavera Highway,Calavera Highway,2010,88.0,Documentary,US,"{'amount': 450000.0, 'currency': 'USD'}",,,,,,,2010-05-22,,712692.0
224,tt1090749,Consent,Consent,2010,87.0,Drama,US,,,,,,,,2013-02-19,Not Rated,182483.0
225,tt1091863,With Great Power: The Stan Lee Story,With Great Power: The Stan Lee Story,2010,80.0,"Biography,Documentary",US,,,,,,,,2011,Not Rated,86843.0
226,tt1093902,Louis,Louis,2010,90.0,Drama,US,,,,,,,,2010-08-25,R,134318.0
227,tt1093906,The Rig,The Rig,2010,94.0,"Action,Adventure,Horror",US,"{'amount': 3000000.0, 'currency': 'USD'}",,,,,,,2010-10-05,R,46368.0
228,tt1094597,The Quiet Ones,The Quiet Ones,2010,,"Drama,Horror,Thriller",US,"{'amount': 120000.0, 'currency': 'USD'}",,,8500000.0,,9300000,,2012-05-08,,
229,tt1094666,The Hammer,Hamill,2010,108.0,"Biography,Drama,Sport",US,,30929.0,USD,,,30929.0,USD,2011-10-27,PG-13,74447.0
230,tt1095180,Forgotten Pills,Forgotten Pills,2010,79.0,"Drama,Thriller",US,,,,,,,,2010-06-05,Not Rated,270626.0
231,tt1095417,Morning,Morning,2010,86.0,Drama,US,,,,,,,,2010-06-05,,293348.0
232,tt1098313,Andy Paris: Bubblegum King,Andy Paris: Bubblegum King,2010,65.0,Documentary,US,"{'amount': 152000.0, 'currency': 'USD'}",,,,,,,2017-03-07,TV-PG,485014.0
233,tt1100051,Bereavement,Bereavement,2010,103.0,"Crime,Horror,Thriller",US,"{'amount': 3600000.0, 'currency': 'USD'}",43712.0,USD,43712.0,USD,,,2010-07-16,R,55890.0
234,tt1103153,Killers,Killers,2010,100.0,"Action,Comedy,Romance",US,"{'amount': 75000000, 'currency': 'USD'}",98159963.0,USD,47059963.0,USD,51100000.0,USD,2010-06-04,PG-13,
235,tt1103255,Something Like a Business,Something Like a Business,2010,80.0,Comedy,US,,,,,,,,2010,R,43814.0
236,tt1103269,Cornhole: The Movie,Cornhole: The Movie,2010,90.0,Comedy,US,,,,,,,,2010-05-07,Not Rated,
237,tt1103272,Night Things,Night Things,2010,91.0,Horror,US,,,,,,,,2010-12,,
238,tt1103273,Peep World,Peep World,2010,79.0,"Comedy,Drama",US,,14351.0,USD,14351.0,USD,,,2011-03-25,R,55632.0
239,tt1104001,TRON: Legacy,Tron,2010,125.0,"Action,Adventure,Fantasy",US,"{'amount': 170000000, 'currency': 'USD'}",400063852.0,USD,172062763.0,USD,228001089.0,USD,2010-12-17,PG,
240,tt1106860,Ca$h,Ca$h,2010,108.0,"Crime,Thriller",US,"{'amount': 7000000.0, 'currency': 'USD'}",46488.0,USD,46488.0,USD,,,2010-03-26,R,27004.0
241,tt1107319,Dirty Girl,Dirty Girl,2010,90.0,"Comedy,Drama",US,"{'amount': 4000000.0, 'currency': 'USD'}",143485.0,USD,55125.0,USD,88360.0,USD,2011-06-19,R,
242,tt1107855,You Have the Right to Remain Violent,You Have the Right to Remain Violent,2010,88.0,"Action,Drama,Thriller",US,"{'amount': 500000.0, 'currency': 'USD'}",,,,,,,2010-05-01,Not Rated,
243,tt1109488,Mars,Mars,2010,90.0,"Animation,Comedy,Sci-Fi",US,"{'amount': 200000.0, 'currency': 'USD'}",128114.0,USD,,,128114.0,USD,2010-12-03,Not Rated,44486.0
244,tt1109594,Kalamity,Kalamity,2010,98.0,"Drama,Thriller",US,"{'amount': 1200000.0, 'currency': 'USD'}",,,,,,,2010-10-22,R,59111.0
245,tt1111235,Trance,Trance,2010,83.0,Horror,US,"{'amount': 950000.0, 'currency': 'USD'}","$22,594,052",,"$2,322,593",,21900000,,2010,R,587506.0
246,tt1111313,The Elephant in the Living Room,The Elephant in the Living Room,2010,96.0,Documentary,US,,,,,,,,2010,PG,56441.0
247,tt1111884,Code Blue,Code Blue,2010,93.0,"Crime,Drama",US,"{'amount': 325000.0, 'currency': 'USD'}",,,,,,,2010-09-11,R,
248,tt1111900,Voices Unbound: The Story of the Freedom Writers,Voices Unbound: The Story of the Freedom Writers,2010,90.0,Documentary,US,,,,,,,,2010-09-24,,
249,tt1116184,Jackass 3D,Jackass 3D,2010,95.0,"Action,Comedy,Documentary",US,"{'amount': 20000000, 'currency': 'USD'}",171685792.0,USD,117229692.0,USD,54456100.0,USD,2010-10-15,R,
250,tt1120985,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",US,"{'amount': 1000000, 'currency': 'USD'}",15440333.0,USD,9706328.0,USD,5734005.0,USD,2011-01-28,R,
251,tt1122614,And Everything Is Going Fine,And Everything Is Going Fine,2010,89.0,Documentary,US,,22080.0,USD,22080.0,USD,,,2010-01,Not Rated,50779.0
252,tt1126591,Burlesque,Burlesque,2010,119.0,"Drama,Music,Musical",US,"{'amount': 55000000, 'currency': 'USD'}",89520336.0,USD,39440655.0,USD,50079681.0,USD,2010-11-24,PG-13,
253,tt1126618,Morning Glory,Morning Glory,2010,107.0,"Comedy,Drama,Romance",US,"{'amount': 40000000, 'currency': 'USD'}",60040976.0,USD,31011732.0,USD,29029244.0,USD,2010-11-10,PG-13,
254,tt1127897,True Nature,True Nature,2010,92.0,Thriller,US,,,,,,,,2010-01-01,Not Rated,222624.0
255,tt1129396,Radio Free Albemuth,Radio Free Albemuth,2010,111.0,"Drama,Sci-Fi",US,"{'amount': 3600000.0, 'currency': 'USD'}",9365.0,USD,9365.0,USD,,,2014-06-27,R,139406.0
256,tt1129404,Another Harvest Moon,Another Harvest Moon,2010,89.0,Drama,US,,,,,,,,2010-10-06,PG-13,134472.0
257,tt1129412,Circle,Circle,2010,88.0,"Horror,Thriller",US,"{'amount': 2000000.0, 'currency': 'USD'}",10024.0,USD,10024.0,USD,,,2010-09-11,Not Rated,47654.0
258,tt1130089,Legends of Flight,Legends of Flight,2010,45.0,Documentary,US,"{'amount': 9000000.0, 'currency': 'USD'}",,,,,,,2010-06-11,Not Rated,58731.0
259,tt1130092,Swishbucklers,Swishbucklers,2010,87.0,Comedy,US,,,,,,,,2010-01-01,Not Rated,270669.0
260,tt1130884,Shutter Island,Shutter Island,2010,138.0,"Mystery,Thriller",US,"{'amount': 80000000, 'currency': 'USD'}",294805697.0,USD,128012934.0,USD,166792763.0,USD,2010-02-19,R,
261,tt1130964,The 5th Quarter,The 5th Quarter,2010,90.0,"Biography,Drama,Sport",US,"{'amount': 6000000.0, 'currency': 'USD'}",408159.0,USD,408159.0,USD,,,2011-03-25,PG-13,59728.0
262,tt1130968,Redlight Greenlight,Redlight Greenlight,2010,90.0,Drama,US,,,,,,,,2010-09-12,R,
263,tt1130969,Sinners and Saints,Sinners and Saints,2010,104.0,"Action,Crime,Thriller",US,,,,,,,,2010-06-30,R,66193.0
264,tt1131737,Maria Costa's Macho Men and the Women Who Love Them,Maria Costa's Macho Men and the Women Who Love Them,2010,69.0,Comedy,US,"{'amount': 95000.0, 'currency': 'USD'}",,,,,,,2010-01-19,Not Rated,310422.0
265,tt1135084,Takers,Takers,2010,107.0,"Action,Crime,Thriller",US,"{'amount': 32000000, 'currency': 'USD'}",80205382.0,USD,57744720.0,USD,22460662.0,USD,2010-08-27,PG-13,
266,tt1136688,Abelar: Tales of an Ancient Empire,Tales of an Ancient Empire,2010,86.0,"Action,Adventure",US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010-07-31,R,47065.0
267,tt1143896,Holy Rollers,Holy Rollers,2010,89.0,"Biography,Crime,Drama",US,"{'amount': 1000000.0, 'currency': 'USD'}",744266.0,USD,303064.0,USD,441202.0,USD,2010-01-25,R,
268,tt1144546,Holyman Undercover,Holyman Undercover,2010,90.0,Comedy,US,"{'amount': 1500000.0, 'currency': 'USD'}",,,,,,,2010-04-10,Not Rated,42480.0
269,tt1149293,The Children's War,The Children's War,2010,64.0,"Documentary,War",US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010,Not Rated,168081.0
270,tt1151919,On a Dark and Stormy Night,On a Dark and Stormy Night,2010,80.0,"Horror,Thriller",US,"{'amount': 30000.0, 'currency': 'USD'}",,,,,,,2013-04-09,Not Rated,295387.0
271,tt1152278,NY Export: Opus Jazz,NY Export: Opus Jazz,2010,46.0,"Drama,Musical",US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-03-13,,96042.0
272,tt1152822,Freakonomics,Freakonomics,2010,93.0,Documentary,US,"{'amount': 2900000, 'currency': 'USD'}",122216.0,USD,101270.0,USD,20946.0,USD,2010-09-03,PG-13,
273,tt1152827,Super Hybrid,Super Hybrid,2010,94.0,"Horror,Sci-Fi,Thriller",US,"{'amount': 13000000.0, 'currency': 'USD'}",,,,,,,2011-08-04,PG-13,69270.0
274,tt1155057,In the Footsteps of Elie Wiesel,In the Footsteps of Elie Wiesel,2010,53.0,Documentary,US,"{'amount': 150000.0, 'currency': 'USD'}",,,,,,,2010-09-21,,
275,tt1155076,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",US,"{'amount': 40000000, 'currency': 'USD'}",359126022.0,USD,176591618.0,USD,182534404.0,USD,2010-06-11,PG,
276,tt1159712,Lucky,Lucky,2010,87.0,Documentary,US,,,,,,,,2010-01-24,Not Rated,63075.0
277,tt1159721,Order of Chaos,Order of Chaos,2010,90.0,Thriller,US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2010-02-12,R,35004.0
278,tt1160371,Heels,Heels,2010,102.0,"Comedy,Romance",US,,,,,,,,2012-02-14,,508412.0
279,tt1161421,Harvey Putter and the Ridiculous Premise,Harvey Putter and the Ridiculous Premise,2010,100.0,Comedy,US,"{'amount': 14500.0, 'currency': 'USD'}",,,,,,,2010-07-16,Not Rated,618672.0
280,tt1162126,The Street Stops Here,The Street Stops Here,2010,82.0,Documentary,US,"{'amount': 500000.0, 'currency': 'USD'}",,,,,,,2010-03-31,PG,210710.0
281,tt1167512,Kevorkian,Kevorkian,2010,91.0,Documentary,US,"{'amount': 2500000.0, 'currency': 'USD'}",,,,,,,2010-06-28,Not Rated,53035.0
282,tt1168696,Boston Girls,Boston Girls,2010,90.0,"Comedy,Horror,Thriller",US,"{'amount': 1200000.0, 'currency': 'USD'}",,,,,,,2010,Not Rated,44225.0
283,tt1172991,The Company Men,The Company Men,2010,104.0,Drama,US,"{'amount': 15000000, 'currency': 'USD'}",8087000.0,USD,4441272.0,USD,3645728.0,USD,2011-02-11,R,
284,tt1174042,The Myth of the American Sleepover,The Myth of the American Sleepover,2010,96.0,"Comedy,Drama,Romance",US,30000.0,41642.0,USD,41045.0,USD,597.0,USD,2010-03-10,Not Rated,70588.0
285,tt1174693,The Four-Faced Liar,The Four-Faced Liar,2010,87.0,"Comedy,Drama,Romance",US,"{'amount': 2000000.0, 'currency': 'USD'}",,,,,,,2010-01,Not Rated,44991.0
286,tt1175709,All Good Things,All Good Things,2010,101.0,"Crime,Drama,Mystery",US,"$20,000,000",1754389.0,USD,582024.0,USD,1172365.0,USD,2010-11-05,R,46503.0
287,tt1176175,Dozers,Dozers,2010,85.0,Horror,US,"{'amount': 60000.0, 'currency': 'USD'}",,,,,,,2010,,
288,tt1176728,Failing Better Now,Failing Better Now,2010,,Comedy,US,,,,,,,,2010-05,R,292088.0
289,tt1179035,The Gracies and the Birth of Vale Tudo,Os Gracies e o Nascimento do Vale Tudo,2010,,"Documentary,Sport",US,"{'amount': 1000000.0, 'currency': 'USD'}",,,,,,,2013-11-06,NR,209175.0
290,tt1179056,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,95.0,"Crime,Drama,Horror",US,"{'amount': 35000000, 'currency': 'USD'}",115695182.0,USD,63075011.0,USD,52620171.0,USD,2010-04-30,R,
291,tt1179069,6 Souls,6 Souls,2010,112.0,"Horror,Mystery,Thriller",US,"{'amount': 22000000.0, 'currency': 'USD'}",3205167.0,USD,,,3205167.0,USD,2013-03-01,R,41505.0
292,tt1181795,Bunraku,Bunraku,2010,124.0,"Action,Drama,Fantasy",US,"{'amount': 25000000.0, 'currency': 'USD'}",129706.0,USD,,,129706.0,USD,2010-09-26,R,30618.0
293,tt1182350,You Will Meet a Tall Dark Stranger,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",US,"{'amount': 22000000, 'currency': 'USD'}",36015260.0,USD,3248246.0,USD,32767014.0,USD,2010-10-22,R,
294,tt1185040,At Best Derivative,At Best Derivative,2010,,Comedy,US,"{'amount': 50000.0, 'currency': 'USD'}",,,,,,,2010-01,,
295,tt1185416,When in Rome,When in Rome,2010,91.0,"Comedy,Romance",US,"{'amount': 55000000.0, 'currency': 'USD'}",43053376.0,USD,32680633.0,USD,10372743.0,USD,2010-01-29,PG-13,
296,tt1186665,Prince of Swine,Prince of Swine,2010,100.0,Comedy,US,"{'amount': 100000.0, 'currency': 'USD'}",,,,,,,2011-09-16,Not Rated,226646.0
297,tt1186809,March of the Living,March of the Living,2010,81.0,Documentary,US,,,,,,,,2010-09-24,Not Rated,65411.0
298,tt1188113,Peacock,Peacock,2010,90.0,"Drama,Horror,Thriller",US,,,,,,,,2010-04-20,PG-13,11761.0
299,tt1188482,Dogs of Chinatown,Dogs of Chinatown,2010,90.0,Action,US,,,,,,,,2010,,444556.0
300,tt1189267,Woodshop,Woodshop,2010,90.0,"Comedy,Drama",US,"{'amount': 200000.0, 'currency': 'USD'}",,,,,,,2010-09-01,Not Rated,43926.0
301,tt1189386,Prisoner of Her Past,Prisoner of Her Past,2010,55.0,Documentary,US,,,,,,,,2010-02-12,Not Rated,411203.0
302,tt1189904,Small Town Hero,Small Town Hero,2010,108.0,"Drama,Sport",US,"{'amount': 6000000.0, 'currency': 'USD'}",,,,,,,2010,,
303,tt1193473,Bad Ass,Corrado,2010,77.0,"Action,Crime,Drama",US,"{'amount': 1100000.0, 'currency': 'USD'}",,,,,,,2010-09-28,R,37902.0
304,tt1193623,Buried Prayers,Buried Prayers,2010,,Documentary,US,"{'amount': 2500000.0, 'currency': 'USD'}",,,,,,,2011-11-18,,227036.0
305,tt1193626,Murder by Proxy: How America Went Postal,Murder by Proxy: How America Went Postal,2010,,Documentary,US,,,,,,,,2010,,103667.0
306,tt1193631,Step Up 3D,Step Up 3D,2010,107.0,"Drama,Music,Romance",US,"{'amount': 30000000, 'currency': 'USD'}",159291809.0,USD,42400223.0,USD,116891586.0,USD,2010-08-06,PG-13,
307,tt1194424,Denizen,Denizen,2010,83.0,"Action,Horror,Sci-Fi",US,,,,,,,,2010-04-06,Not Rated,28562.0
308,tt1196134,Crazy on the Outside,Crazy on the Outside,2010,96.0,"Comedy,Crime",US,,88335.0,USD,88335.0,USD,,,2010-01-08,PG-13,35458.0
309,tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",US,"{'amount': 15000000, 'currency': 'USD'}",76196538.0,USD,64003625.0,USD,12192913.0,USD,2010-03-19,PG,
310,tt1196338,Pound of Flesh,Pound of Flesh,2010,104.0,"Crime,Drama,Thriller",US,"$7,500,000",$0,,$0,,,,2010,R,71287.0
311,tt1196340,Inhale,Inhale,2010,83.0,"Drama,Thriller",US,"{'amount': 10000000.0, 'currency': 'USD'}",80112.0,USD,4115.0,USD,75997.0,USD,2010-10-01,R,
312,tt1196682,Quit,Quit,2010,,"Drama,Romance",US,,,,,,,,2010-04-24,,695679.0
