,tconst,original_title,start_year,runtime_minutes,genres,budget,ww_gross,mpaa_rating,month
3191,tt4950110,I'm Not Ashamed,2016,112.0,"Biography,Drama","{'amount': 1500000.0, 'currency': 'USD'}",2082980.0,PG-13,10.0
3192,tt4955162,Barbie in Rock 'N Royals,2015,84.0,"Animation,Family",,2243176.0,Not Rated,9.0
3193,tt4955566,Almost Friends,2016,101.0,"Comedy,Drama",,35842.0,TV-MA,11.0
3194,tt4967220,Keep the Change,2017,94.0,"Comedy,Romance",,202788.0,Not Rated,3.0
3195,tt4972062,Don't Think Twice,2016,92.0,"Comedy,Drama",,4417667.0,R,7.0
3196,tt4972582,Split,2016,117.0,"Horror,Thriller","{'amount': 9000000, 'currency': 'USD'}",278454417.0,PG-13,1.0
3197,tt4973112,Hitting the Apex,2015,138.0,"Documentary,Sport","{'amount': 1000000.0, 'currency': 'USD'}",148792.0,Not Rated,9.0
3198,tt4975722,Moonlight,2016,111.0,Drama,"{'amount': 4000000, 'currency': 'USD'}",65336603.0,R,11.0
3199,tt4975920,The Kid,2019,100.0,"Biography,Drama,Western","{'amount': 8000000.0, 'currency': 'USD'}",1561698.0,R,3.0
3200,tt4976192,211,2018,86.0,"Action,Crime,Drama",,1052222.0,R,6.0
3201,tt4978274,Priceless,2016,97.0,"Crime,Drama,Romance",,1499605.0,PG-13,10.0
3202,tt4978710,Marjorie Prime,2017,99.0,"Drama,Mystery,Romance",,213858.0,,1.0
3203,tt4981636,Middle School: The Worst Years of My Life,2016,92.0,"Comedy,Family","{'amount': 8500000, 'currency': 'USD'}",23316139.0,PG,10.0
3204,tt4986134,Rebel in the Rye,2017,106.0,"Biography,Drama,Romance",,944370.0,PG-13,9.0
3205,tt4998222,American Folk,2017,99.0,"Drama,Musical",,75829.0,PG,1.0
3206,tt4998772,Bedeviled,2016,91.0,"Horror,Thriller",,579942.0,R,10.0
3207,tt5000924,Branded,2015,73.0,"Drama,Mystery",,3754000.0,Not Rated,
3208,tt5001130,Time to Choose,2015,100.0,Documentary,"{'amount': 3500000.0, 'currency': 'USD'}",29233.0,Not Rated,6.0
3209,tt5001718,"Everything, Everything",2017,96.0,"Drama,Romance","{'amount': 10000000, 'currency': 'USD'}",61621140.0,PG-13,5.0
3210,tt5013984,Gully,2019,90.0,Drama,,22517.0,R,6.0
3211,tt5016028,Unlocking the Cage,2016,91.0,"Documentary,Drama,History",,27284.0,TV-14,1.0
3212,tt5022560,Goodland,2017,84.0,"Crime,Mystery,Thriller",,34483.0,Not Rated,5.0
3213,tt5023260,The Last Word,2017,108.0,"Comedy,Drama",,2982004.0,R,3.0
3214,tt5028340,Mary Poppins Returns,2018,130.0,"Comedy,Family,Fantasy","{'amount': 130000000, 'currency': 'USD'}",349546142.0,PG,12.0
3215,tt5028822,What Happened Last Night,2016,90.0,Comedy,"{'amount': 800000.0, 'currency': 'USD'}",10844.0,R,11.0
3216,tt5037840,Drunk Parents,2019,97.0,Comedy,,1656325.0,R,4.0
3217,tt5039088,The Transfiguration,2016,97.0,"Drama,Horror",,28631.0,Not Rated,3.0
3218,tt5040108,Game Day,2017,101.0,"Comedy,Drama",,1624.0,,10.0
3219,tt5044656,The Shadow Effect,2017,93.0,"Action,Drama,Mystery","{'amount': 3000000.0, 'currency': 'USD'}",43368.0,Not Rated,5.0
3220,tt5050328,Nereus,2019,103.0,"Horror,Mystery,Thriller",,10982.0,TV-MA,8.0
3221,tt5052448,Get Out,2017,104.0,"Horror,Mystery,Thriller","{'amount': 4500000, 'currency': 'USD'}",255589157.0,R,2.0
3222,tt5052474,Sicario: Day of the Soldado,2018,122.0,"Action,Crime,Drama","{'amount': 35000000, 'currency': 'USD'}",75837743.0,R,6.0
3223,tt5066818,Remember the Goal,2016,88.0,Drama,,119100.0,PG,8.0
3224,tt5073020,God Knows Where I Am,2016,97.0,"Biography,Documentary,Drama","{'amount': 1100000.0, 'currency': 'USD'}",21135.0,Not Rated,4.0
3225,tt5073094,Safe Haven,2016,120.0,Horror,"{'amount': 10000.0, 'currency': 'USD'}",97500000.0,,3.0
3226,tt5078656,Champion,2017,116.0,"Drama,Family,Sport","{'amount': 500000.0, 'currency': 'USD'}",175232.0,PG,5.0
3227,tt5085924,Wildling,2018,92.0,"Drama,Fantasy,Horror",,504718.0,R,3.0
3228,tt5086772,Man Underground,2016,95.0,"Drama,Sci-Fi",,20907.0,R,7.0
3229,tt5089534,Freak Show,2017,91.0,"Comedy,Drama",,20657.0,Not Rated,1.0
3230,tt5092484,Beneath Us,2019,90.0,"Horror,Thriller",,137260.0,R,3.0
3231,tt5093026,Papillon,2017,133.0,"Adventure,Biography,Crime",,10060903.0,R,8.0
3232,tt5095030,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy","{'amount': 162000000.0, 'currency': 'USD'}",622674139.0,PG-13,7.0
3233,tt5096846,The Boy Downstairs,2017,91.0,"Comedy,Drama,Romance",,73988.0,PG-13,2.0
3234,tt5104604,Isle of Dogs,2018,101.0,"Adventure,Animation,Comedy",62770198.0,64337744.0,PG-13,3.0
3235,tt5105784,The Free Speech Apocalypse,2015,94.0,Documentary,"{'amount': 500000.0, 'currency': 'USD'}",3726.0,Unrated,11.0
3236,tt5109784,Mother!,2017,121.0,"Drama,Horror,Mystery","{'amount': 30000000, 'currency': 'USD'}",44516999.0,R,9.0
3237,tt5112578,Super Dark Times,2017,103.0,"Drama,Thriller",,33109.0,Not Rated,9.0
3238,tt5113040,The Secret Life of Pets 2,2019,86.0,"Adventure,Animation,Comedy","{'amount': 80000000, 'currency': 'USD'}",430051293.0,PG,6.0
3239,tt5115546,Ghost Team,2016,83.0,"Comedy,Thriller",,6639.0,PG-13,7.0
3240,tt5116410,Tower,2016,82.0,"Animation,Crime,Documentary",,101987.0,,3.0
3241,tt5116504,True to the Game,2017,108.0,Drama,,1231040.0,R,9.0
3242,tt5117670,Peter Rabbit,2018,95.0,"Adventure,Animation,Comedy","{'amount': 50000000, 'currency': 'USD'}",351496066.0,PG,2.0
3243,tt5119264,Restless Creature: Wendy Whelan,2016,90.0,Documentary,,147780.0,,5.0
3244,tt5119268,For Ahkeem,2017,90.0,Documentary,,23136.0,Not Rated,10.0
3245,tt5121606,The Lady,2015,79.0,"Drama,Mystery",,3755000.0,,
3246,tt5126654,Second Nature,2016,80.0,Comedy,,3774.0,TV-MA,11.0
3247,tt5127484,Going the Distance,2015,65.0,Comedy,,42000000.0,,
3248,tt5129682,King Cobra,2016,91.0,"Comedy,Crime,Drama",,81757.0,Not Rated,10.0
3249,tt5131516,Heavy Water,2015,84.0,Documentary,,99503.0,Not Rated,6.0
3250,tt5134588,Chasing Asylum,2016,90.0,Documentary,,211664.0,,5.0
3251,tt5140878,Annabelle: Creation,2017,109.0,"Horror,Mystery,Thriller","{'amount': 15000000, 'currency': 'USD'}",306515884.0,R,8.0
3252,tt5142216,Auto Shop of Horrors,2016,87.0,"Comedy,Horror","{'amount': 2000.0, 'currency': 'USD'}",4300.0,,10.0
3253,tt5143704,Green is Gold,2016,81.0,"Crime,Drama",,455.0,R,10.0
3254,tt5143890,Justice,2017,92.0,Western,"{'amount': 5000000.0, 'currency': 'USD'}",3259.0,R,9.0
3255,tt5153860,Female Fight Club,2017,90.0,"Action,Drama","{'amount': 2000000.0, 'currency': 'USD'}",22253.0,R,11.0
3256,tt5159414,Escape Room,2017,81.0,"Horror,Thriller",,1870824.0,R,6.0
3257,tt5160938,Lizzie,2018,105.0,"Biography,Crime,Drama",,844786.0,R,9.0
3258,tt5164214,Ocean's Eight,2018,110.0,"Action,Comedy,Crime","{'amount': 70000000, 'currency': 'USD'}",297718711.0,PG-13,6.0
3259,tt5164412,The Land,2016,104.0,Drama,,43756.0,R,8.0
3260,tt5164432,"Love, Simon",2018,110.0,"Comedy,Drama,Romance","{'amount': 17000000, 'currency': 'USD'}",66316289.0,PG-13,3.0
3261,tt5165880,Cracked Up,2018,95.0,Documentary,,9197.0,TV-MA,9.0
3262,tt5173032,Buster's Mal Heart,2016,96.0,"Drama,Mystery,Thriller",,73121.0,Unrated,5.0
3263,tt5175450,Mark Felt: The Man Who Brought Down the White House,2017,103.0,"Biography,Drama,History",,4372130.0,PG-13,9.0
3264,tt5176580,Wild Nights with Emily,2018,84.0,"Comedy,History",,519487.0,PG-13,3.0
3265,tt5176762,Talent Has Hunger,2016,81.0,Documentary,,7998.0,NR,3.0
3266,tt5179598,Billionaire Boys Club,2018,108.0,"Biography,Drama,Thriller","{'amount': 15000000.0, 'currency': 'USD'}",2712606.0,R,7.0
3267,tt5180888,Sollers Point,2017,101.0,Drama,,32608.0,R,5.0
3268,tt5189894,68 Kill,2017,93.0,"Comedy,Crime,Romance",,522.0,R,8.0
3269,tt5190578,Round of Your Life,2019,91.0,"Family,Sport",,20941.0,,6.0
3270,tt5195412,Wakefield,2016,106.0,"Comedy,Drama",,798214.0,R,5.0
3271,tt5198796,Izzy Gets the Fuck Across Town,2017,86.0,"Comedy,Drama,Music",,20208.0,,6.0
3272,tt5198868,Robo-Dog: Airborne,2017,88.0,Family,,40564.0,G,3.0
3273,tt5208216,Wonderstruck,2017,116.0,"Drama,Mystery",,3285916.0,PG,10.0
3274,tt5208252,Operation Finale,2018,122.0,"Biography,Drama,History","{'amount': 24000000, 'currency': 'USD'}",17612099.0,PG-13,8.0
3275,tt5208950,Kickboxer: Retaliation,2018,110.0,"Action,Drama","{'amount': 10000000.0, 'currency': 'USD'}",101690.0,R,1.0
3276,tt5211044,Revelation: Dawn of Global Government,2016,106.0,Documentary,"{'amount': 1000000.0, 'currency': 'USD'}",19107.0,PG,2.0
3277,tt5215486,Dawson City: Frozen Time,2016,120.0,"Documentary,History",,132369.0,,10.0
3278,tt5217256,The Dying of the Light,2015,95.0,Documentary,,6627.0,Not Rated,11.0
3279,tt5219972,Class Rank,2017,108.0,"Comedy,Family,Romance",,10452.0,Not Rated,5.0
3280,tt5220122,Hotel Transylvania 3: Summer Vacation,2018,97.0,"Adventure,Animation,Comedy","{'amount': 80000000, 'currency': 'USD'}",528583774.0,PG,7.0
3281,tt5220252,Double Play,2017,130.0,Drama,,95952.0,,5.0
3282,tt5225338,The Eyes of My Mother,2016,76.0,"Drama,Horror",,29539.0,R,12.0
3283,tt5236900,Nuts!,2016,79.0,"Animation,Documentary",,44230.0,Unrated,1.0
3284,tt5239942,Heal,2017,106.0,Documentary,,12668.0,Not Rated,10.0
3285,tt5241356,The Freedom to Marry,2016,86.0,Documentary,,16611.0,Not Rated,3.0
3286,tt5241760,Eating You Alive,2018,108.0,Documentary,,260534.0,,4.0
3287,tt5243796,Richard Linklater: Dream Is Destiny,2016,90.0,Documentary,,4641.0,Not Rated,8.0
3288,tt5246328,How to Let Go of the World and Love All the Things Climate Can't Change,2016,127.0,Documentary,"{'amount': 1600000.0, 'currency': 'USD'}",36386.0,TV-14,4.0
3289,tt5247026,Person to Person,2017,84.0,"Comedy,Drama",,48499.0,Not Rated,7.0
3290,tt5253282,The Bachelors,2017,99.0,"Comedy,Drama",,106212.0,Unrated,10.0
3291,tt5254640,Spa Night,2016,93.0,Drama,,38578.0,Unrated,1.0
3292,tt5258306,Contemporary Color,2016,97.0,"Documentary,Music",,15305.0,PG-13,4.0
3293,tt5259692,Trapped,2016,90.0,Documentary,,63241.0,Not Rated,1.0
3294,tt5259966,No manches Frida,2016,114.0,Comedy,,23540937.0,PG-13,9.0
3295,tt5260002,Apparition Hill,2016,115.0,Documentary,"{'amount': 120000.0, 'currency': 'USD'}",170457.0,PG-13,11.0
3296,tt5265492,33 & Beyond: The Royal Art of Freemasonry,2017,90.0,Documentary,,16533.0,,10.0
3297,tt5268348,Generation Wealth,2018,105.0,Documentary,,287709.0,R,7.0
3298,tt5270948,Chappaquiddick,2017,106.0,"Drama,History,Thriller","{'amount': 13000000.0, 'currency': 'USD'}",18263470.0,PG-13,4.0
3299,tt5271436,Snatched,2015,47.0,"Drama,Horror,Mystery",,60900000.0,,6.0
3300,tt5275828,Lo and Behold: Reveries of the Connected World,2016,98.0,Documentary,,765796.0,PG-13,8.0
3301,tt5275838,Mapplethorpe: Look at the Pictures,2016,108.0,"Biography,Documentary",,62587.0,TV-MA,1.0
3302,tt5275866,Norman Lear: Just Another Version of You,2016,91.0,"Biography,Documentary,History",,70950.0,Unrated,1.0
3303,tt5275884,"Love, Cecil",2017,98.0,Documentary,,107940.0,,6.0
3304,tt5276004,What We've Become,2016,112.0,Drama,,68584.0,,
3305,tt5278462,Author: The JT LeRoy Story,2016,110.0,"Biography,Documentary",,99708.0,R,1.0
3306,tt5278464,Holy Hell,2016,100.0,Documentary,,18051.0,Not Rated,5.0
3307,tt5278466,Jim: The James Foley Story,2016,111.0,"Biography,Documentary",,8236.0,TV-MA,1.0
3308,tt5278578,Newtown,2016,85.0,"Documentary,History",,14109.0,Not Rated,1.0
3309,tt5278596,Weiner,2016,96.0,Documentary,,1715955.0,R,5.0
3310,tt5278930,Sky Ladder: The Art of Cai Guo-Qiang,2016,76.0,Documentary,,277761.0,,1.0
3311,tt5279204,Le Ride,2016,90.0,"Biography,Documentary,History",,22658.0,,9.0
3312,tt5281134,Dark Night,2016,85.0,Drama,,363.0,,1.0
3313,tt5291792,Furlough,2018,83.0,Comedy,"{'amount': 3000000.0, 'currency': 'USD'}",8472.0,R,3.0
3314,tt5294198,Catfight,2016,95.0,"Comedy,Drama","{'amount': 350000.0, 'currency': 'USD'}",2666.0,Not Rated,3.0
3315,tt5294522,Dreamland,2019,98.0,"Drama,Thriller",,317163.0,R,11.0
3316,tt5294550,All the Money in the World,2017,132.0,"Biography,Crime,Drama","{'amount': 50000000.0, 'currency': 'USD'}",56996304.0,R,12.0
3317,tt5296086,Revelator,2017,109.0,Horror,,4633.0,Not Rated,8.0
3318,tt5300754,New York Masali,2017,99.0,"Comedy,Romance",1.0,2220.0,,5.0
3319,tt5301662,Marshall,2017,118.0,"Biography,Crime,Drama","{'amount': 12000000, 'currency': 'USD'}",10116816.0,PG-13,10.0
3320,tt5308322,Happy Death Day,2017,96.0,"Horror,Mystery,Thriller","{'amount': 4800000, 'currency': 'USD'}",125479266.0,PG-13,10.0
3321,tt5314450,Burden,2018,129.0,Drama,,450189.0,R,1.0
3322,tt5319866,Slamma Jamma,2017,104.0,"Drama,Sport","{'amount': 1000000.0, 'currency': 'USD'}",1687000.0,PG,3.0
3323,tt5320124,Everything Is Wonderful,2018,79.0,"Comedy,Drama",,202.0,Not Rated,10.0
3324,tt5321814,Madonna and the Breakfast Club,2019,105.0,"Documentary,Drama",,13622.0,Not Rated,3.0
3325,tt5322012,Wish Upon,2017,90.0,"Drama,Fantasy,Horror","{'amount': 12000000, 'currency': 'USD'}",23468586.0,PG-13,7.0
3326,tt5324464,Nerve,2015,62.0,"Documentary,History",,85300000.0,,
3327,tt5325030,My Art,2016,86.0,Drama,,12554.0,,1.0
3328,tt5325492,Are We Not Cats,2016,77.0,"Comedy,Horror,Romance",,5518.0,Not Rated,2.0
3329,tt5327410,One Last Thing,2018,91.0,Drama,,6232.0,TV-MA,6.0
3330,tt5328340,Lights Out,2016,90.0,Documentary,"{'amount': 15000.0, 'currency': 'USD'}",148900000.0,Not Rated,2.0
3331,tt5328952,Signature Move,2017,80.0,"Comedy,Drama,Romance",,31551.0,,10.0
3332,tt5335244,The Other Side,2018,138.0,"Comedy,Drama,Romance","{'amount': 400000.0, 'currency': 'USD'}",20062.0,TV-MA,8.0
3333,tt5338770,Bender,2016,80.0,"Drama,History,Thriller",,686962.0,,10.0
3334,tt5342904,The Stray,2017,92.0,"Drama,Family",,1579440.0,PG,10.0
3335,tt5342950,The Wolf Hour,2019,99.0,"Drama,Mystery,Thriller",,1255.0,R,12.0
3336,tt5344150,The Man from Outer Space,2017,74.0,Sci-Fi,"{'amount': 100000.0, 'currency': 'USD'}",20102.0,Not Rated,9.0
3337,tt5344794,Sniper: Special Ops,2016,84.0,"Action,Drama,War","{'amount': 5000000.0, 'currency': 'USD'}",21701.0,R,5.0
3338,tt5347158,The Best Democracy Money Can Buy,2016,114.0,Documentary,"{'amount': 500000.0, 'currency': 'USD'}",29500.0,,9.0
3339,tt5363648,Fishtales,2016,71.0,Animation,,339486.0,G,6.0
3340,tt5375040,Cameraperson,2016,102.0,Documentary,,109464.0,Not Rated,1.0
3341,tt5390066,Permission,2017,96.0,"Comedy,Drama,Romance",,38260.0,,2.0
3342,tt5390430,"Accidental Courtesy: Daryl Davis, Race & America",2016,96.0,"Biography,Documentary,History",,1940.0,,2.0
3343,tt5390504,Detroit,2017,143.0,"Crime,Drama,History","{'amount': 34000000, 'currency': 'USD'}",23355100.0,R,8.0
3344,tt5420886,Walking Out,2017,95.0,"Adventure,Drama,Mystery",,162445.0,PG-13,10.0
3345,tt5424576,Shanghai,2016,120.0,Drama,,9246400.0,,11.0
3346,tt5427194,The Miracle Season,2018,101.0,"Drama,Sport",,10230620.0,PG,4.0
3347,tt5431284,Saint Judy,2018,106.0,"Biography,Drama",,248134.0,PG-13,3.0
3348,tt5436228,Woman Walks Ahead,2017,101.0,"Biography,Drama,History",,80912.0,R,6.0
3349,tt5439796,Logan Lucky,2017,118.0,"Comedy,Crime,Drama","{'amount': 29000000, 'currency': 'USD'}",48453605.0,PG-13,8.0
3350,tt5446858,Zero Days,2016,116.0,Documentary,,109649.0,PG-13,7.0
3351,tt5447816,From Nowhere,2016,89.0,Drama,,8109.0,,2.0
3352,tt5451690,American Satan,2017,111.0,"Drama,Music,Thriller",,237708.0,R,10.0
3353,tt5457078,Love After Love,2017,91.0,"Drama,Romance",,121098.0,,3.0
3354,tt5459382,The Etruscan Smile,2018,107.0,Drama,,137631.0,R,11.0
3355,tt5460530,Vengeance: A Love Story,2017,99.0,"Action,Crime,Drama",,73270.0,TV-MA,9.0
3356,tt5460880,Ideal Home,2018,91.0,"Comedy,Drama","{'amount': 10000000.0, 'currency': 'USD'}",147784.0,Not Rated,6.0
3357,tt5461680,Liberating a Continent: John Paul II and the Fall of Communism,2016,92.0,Documentary,,17036.0,Not Rated,6.0
3358,tt5461956,The Clapper,2017,89.0,Comedy,,6961.0,R,1.0
3359,tt5462326,Mom and Dad,2017,86.0,"Comedy,Horror,Thriller","{'amount': 7000000.0, 'currency': 'USD'}",165962.0,R,9.0
3360,tt5462602,The Big Sick,2017,120.0,"Comedy,Drama,Romance","{'amount': 5000000.0, 'currency': 'USD'}",56411585.0,R,7.0
3361,tt5470222,Contract to Kill,2016,90.0,"Action,Adventure,Thriller","{'amount': 5000000.0, 'currency': 'USD'}",7048.0,R,12.0
3362,tt5472896,Psychopaths,2017,85.0,Horror,,51186.0,,12.0
3363,tt5478478,Hostiles,2017,134.0,"Adventure,Drama,Western","{'amount': 39000000.0, 'currency': 'USD'}",35669017.0,R,1.0
3364,tt5493944,The Little Mermaid,2018,85.0,"Adventure,Drama,Fantasy",,2614006.0,PG,8.0
3365,tt5494396,Tickling Giants,2016,111.0,Documentary,,51499.0,TV-14,4.0
3366,tt5496628,In the Life of Music,2018,92.0,"Drama,Family,History",,7238.0,Not Rated,8.0
3367,tt5502946,Barbie: Star Light Adventure,2016,79.0,"Animation,Family,Sci-Fi",,1216246.0,Not Rated,9.0
3368,tt5503688,6 Below: Miracle on the Mountain,2017,98.0,"Adventure,Biography,Drama",,1135531.0,PG-13,10.0
3369,tt5509780,Maurizio Cattelan: Be Right Back,2016,95.0,Documentary,,7706.0,,4.0
3370,tt5512872,Be Somebody,2016,88.0,"Comedy,Drama,Romance",,15395.0,PG,6.0
3371,tt5515304,Frey: Part I - The Architectural Envoy,2018,65.0,['Documentary'],,2248.0,,2.0
3372,tt5519566,The First Monday in May,2016,90.0,Documentary,,1072943.0,PG-13,4.0
3373,tt5523010,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy","{'amount': 120000000, 'currency': 'USD'}",173961069.0,PG,11.0
3374,tt5524630,Lazarat,2019,100.0,"Action,Crime,Thriller","{'amount': 2000000.0, 'currency': 'USD'}",2548.0,TV-MA,1.0
3375,tt5525310,National Bird,2016,92.0,Documentary,,10656.0,Unrated,11.0
3376,tt5531322,Diana,2016,88.0,Drama,"{'amount': 300.0, 'currency': 'USD'}",21735000.0,,3.0
3377,tt5535726,Generation Startup,2016,93.0,Documentary,,22271.0,,9.0
3378,tt5535814,Peter and the Farm,2016,91.0,Documentary,,18123.0,Unrated,11.0
3379,tt5538124,Adventures of Petey and Friends,2016,72.0,"Adventure,Animation,Comedy",,75235.0,,1.0
3380,tt5538568,My Entire High School Sinking Into the Sea,2016,75.0,"Animation,Comedy,Drama",,68883.0,PG-13,9.0
3381,tt5540992,Shock and Awe,2017,90.0,"Biography,Drama,History","{'amount': 18000000.0, 'currency': 'USD'}",182415.0,R,5.0
3382,tt5541848,What the Health,2017,97.0,Documentary,"{'amount': 273428.0, 'currency': 'USD'}",3187.0,NR,3.0
3383,tt5557976,Do Not Resist,2016,72.0,Documentary,,72791.0,Not Rated,4.0
3384,tt5562652,Vaxxed: From Cover-Up to Catastrophe,2016,91.0,Documentary,,1163265.0,,4.0
3385,tt5565254,Wetlands,2017,98.0,"Crime,Drama,Thriller","{'amount': 20000000.0, 'currency': 'USD'}",10559500.0,TV-MA,9.0
3386,tt5572232,Being Rose,2017,89.0,Drama,,6198.0,Not Rated,11.0
3387,tt5572856,Tournament,2018,82.0,"Adventure,Comedy,Fantasy","{'amount': 500000.0, 'currency': 'USD'}",4942.0,,5.0
3388,tt5577494,Clemency,2019,113.0,Drama,,364952.0,R,12.0
3389,tt5578150,Amanda & Jack Go Glamping,2017,94.0,"Comedy,Drama,Romance",,3352.0,TV-MA,10.0
3390,tt5580036,"I, Tonya",2017,120.0,"Biography,Comedy,Drama","{'amount': 11000000.0, 'currency': 'USD'}",53939297.0,R,1.0
3391,tt5580266,The Hate U Give,2018,133.0,"Crime,Drama","{'amount': 23000000, 'currency': 'USD'}",34934009.0,PG-13,10.0
3392,tt5580390,The Shape of Water,2017,123.0,"Adventure,Drama,Fantasy","{'amount': 19400000.0, 'currency': 'USD'}",195333312.0,R,12.0
3393,tt5580536,Arsenal,2017,97.0,"Action,Crime,Thriller","{'amount': 10000000.0, 'currency': 'USD'}",41037.0,R,1.0
3394,tt5588850,Chris Brown: Welcome to My Life,2017,80.0,Documentary,,693984.0,Unrated,6.0
3395,tt5590718,All This Panic,2016,79.0,Documentary,,11891.0,TV-14,3.0
3396,tt5591666,The Domestics,2018,95.0,"Action,Horror,Sci-Fi","{'amount': 10600000.0, 'currency': 'USD'}",59766.0,R,6.0
3397,tt5592248,The Beguiled,2017,93.0,"Drama,Thriller","{'amount': 10500000.0, 'currency': 'USD'}",27869129.0,R,6.0
3398,tt5598206,Command and Control,2016,92.0,"Documentary,History",,57635.0,PG,4.0
3399,tt5598292,Polaroid,2019,88.0,"Drama,Horror,Thriller",,1772204.0,PG-13,9.0
3400,tt5599520,Night School,2016,85.0,Documentary,,4663.0,Unrated,4.0
3401,tt5601792,The Meanest Man in Texas,2017,105.0,"Biography,Drama,History",,8850.0,,5.0
3402,tt5607096,"Juliet, Naked",2018,97.0,"Comedy,Drama,Music",,4511157.0,R,8.0
3403,tt5610554,Tully,2018,95.0,"Comedy,Drama,Mystery","{'amount': 13000000.0, 'currency': 'USD'}",15636462.0,R,5.0
3404,tt5613484,Mid90s,2018,85.0,"Comedy,Drama","{'amount': 10000000.0, 'currency': 'USD'}",9303022.0,R,10.0
3405,tt5615222,Call Her Applebroog,2016,70.0,Documentary,,4842.0,,6.0
3406,tt5619332,Life of the Party,2018,105.0,Comedy,"{'amount': 30000000.0, 'currency': 'USD'}",65859911.0,PG-13,5.0
3407,tt5619338,Company Town,2016,90.0,Documentary,,4934.0,,9.0
3408,tt5629964,The Midnight Man,2016,95.0,Horror,,2930680.0,Not Rated,1.0
3409,tt5630752,Fourplay,2018,77.0,"Comedy,Drama",,3550.0,,3.0
3410,tt5639446,Jonathan,2018,95.0,"Drama,Sci-Fi",,41558.0,TV-MA,11.0
3411,tt5639898,Social Animals,2018,90.0,Comedy,,5007.0,R,6.0
3412,tt5644050,Pick of the Litter,2018,80.0,Documentary,,763688.0,TV-PG,8.0
3413,tt5645932,Beautifully Broken,2018,108.0,Drama,,1271572.0,PG-13,8.0
3414,tt5646136,Hillary's America: The Secret History of the Democratic Party,2016,106.0,"Biography,Documentary,History","{'amount': 5000000.0, 'currency': 'USD'}",13099931.0,PG-13,7.0
3415,tt5647942,Sacred,2016,87.0,Documentary,,17740.0,,5.0
3416,tt5649108,Thoroughbreds,2017,92.0,"Comedy,Crime,Drama","{'amount': 6000000.0, 'currency': 'USD'}",3187255.0,R,3.0
3417,tt5649144,The Florida Project,2017,111.0,Drama,"{'amount': 2000000.0, 'currency': 'USD'}",10971298.0,R,10.0
3418,tt5655222,The Hero,2017,96.0,"Drama,Romance","{'amount': 1200000.0, 'currency': 'USD'}",4101699.0,R,6.0
3419,tt5657846,Daddy's Home Two,2017,100.0,Comedy,"{'amount': 69000000, 'currency': 'USD'}",180613824.0,PG-13,11.0
3420,tt5657856,Brawl in Cell Block 99,2017,132.0,"Action,Crime,Drama",10000000.0,64453.0,Not Rated,10.0
3421,tt5658242,Humor Me,2017,93.0,Comedy,,40099.0,,1.0
3422,tt5662550,Dead Trigger,2017,91.0,"Action,Horror,Sci-Fi",10000000.0,151493.0,R,5.0
3423,tt5664636,Goosebumps 2: Haunted Halloween,2018,90.0,"Adventure,Comedy,Family","{'amount': 35000000, 'currency': 'USD'}",93320380.0,PG,10.0
3424,tt5664676,"We Love You, Sally Carmichael!",2017,84.0,Comedy,,113435.0,PG,8.0
3425,tt5666304,The Little Hours,2017,90.0,"Comedy,Romance",,1647175.0,R,6.0
3426,tt5667482,Izzie's Way Home,2016,74.0,"Adventure,Animation",,64112.0,Not Rated,5.0
3427,tt5670152,Traffik,2018,96.0,"Action,Crime,Drama","{'amount': 4000000.0, 'currency': 'USD'}",9515914.0,R,4.0
